channelTitle,videoId,videoTitle,yogaSubject,YogaChallenge,release_date,release_time,duration,viewCount,likeCount,commentCount,defaultLAudioLanguage,videoCategoryLabel
Yoga with Kassandra,ihrmm3cFEkM,5 min Sun Salutations - Yoga Warm Up,Morning Yoga,FALSE,2020-06-16,10:00:22,05:44,139605,2634,78,en,Howto & Style
Yoga with Kassandra,J5dEHaPuZfg,20 min Morning Yoga Full Body Stretch - HANDS-FREE & NO PROPS,Morning Yoga,FALSE,2020-06-15,04:00:08,21:33,159666,5093,518,en,Howto & Style
Yoga with Kassandra,eu2jH7hb-0o,Yin Yoga and Affirmations for Serenity - NO PROPS YIN YOGA,Yin Yoga,FALSE,2020-06-04,10:00:26,35:09,166330,4574,374,en,Howto & Style
Yoga with Kassandra,kShJnmKMaVc,Handstand Tutorial - L-Shape Exercise Using a Wall,Tutorial,FALSE,2020-06-02,10:15:02,05:28,66140,1933,133,en,Howto & Style
Yoga with Kassandra,CsxVLHRBWcI,45 min Intermediate Vinyasa Yoga for Flexibility - NO PROPS,Intermediate Yoga,FALSE,2020-06-01,10:00:06,44:18,876642,14024,1009,en,Howto & Style
Yoga with Kassandra,c2owV_1pxWE,Yoga For Complete Beginners At Home - 30 min Yoga Flow,Beginner Yoga,FALSE,2020-05-28,10:00:19,32:13,551488,10475,649,en,Howto & Style
Yoga with Kassandra,a1awZCV6QrQ,JUST CHILD'S POSE - Release & Relax to HEAL,Tutorial,FALSE,2020-05-26,10:15:00,17:06,47480,1643,178,en,Howto & Style
Yoga with Kassandra,cRo0ss2Kc3o,10 min Yoga IN BED - Bedtime Yoga Stretch for SLEEP,Evening/Bedtime Yoga,FALSE,2020-05-25,10:00:20,12:10,513550,10056,171,en,Howto & Style
Yoga with Kassandra,YlpYahjik90,1 hour Vinyasa Flow & Yin Yoga - FULL BODY Intermediate Yoga,Intermediate Yoga,FALSE,2020-05-21,10:00:15,02:41,711558,9735,718,en,Howto & Style
Yoga with Kassandra,1ECd3pCRtoE,5 min Yoga for SERIOUS Strength 💪 Upper Body Strength with Blocks,Vinyasa Flow Yoga,FALSE,2020-05-19,10:00:00,05:07,73111,1988,166,en,Howto & Style
Yoga with Kassandra,pbEM2Q67NKs,10 min Morning Yoga Stretch IN BED - Beginner Yoga At Home,Morning Yoga,FALSE,2020-05-18,10:00:28,11:18,211397,6042,646,en,Howto & Style
Yoga with Kassandra,01L4f_oT6DM,DEEP STRETCH Yin Yoga for Flexibility - 45 min FULL BODY Yin,Yin Yoga,FALSE,2020-05-14,10:00:00,43:11,516040,9375,404,en,Howto & Style
Yoga with Kassandra,8OwwEnsqqIY,Yoga for COMPLETE Beginners at HOME - 10 min Yoga Stretch NO PROPS,Beginner Yoga,FALSE,2020-05-12,10:00:06,09:54,141279,3236,159,en,Howto & Style
Yoga with Kassandra,jVhZ4yKfots,30 min Morning Yoga Stretch to WAKE UP - Sunrise Yoga At Home,Morning Yoga,FALSE,2020-05-11,04:00:16,32:34,1523340,27986,2317,en,Howto & Style
Yoga with Kassandra,ufcnLRP4vpk,FULL BODY Yoga Stretch for Flexibility - 30 min Yoga At Home,Vinyasa Flow Yoga,FALSE,2020-05-07,10:00:25,29:54,803328,16195,735,en,Howto & Style
Yoga with Kassandra,q-76wcHi9GM,BEDTIME Yoga Stretch - 10 min Beginner Yoga for Good Sleep,Beginner Yoga,FALSE,2020-05-05,10:00:25,11:03,426528,8514,224,en,Howto & Style
Yoga with Kassandra,rtSE7D7tsIM,RELAXING Yin Yoga for Stress Relief - Full Body Calming Stretch,Yin Yoga,FALSE,2020-05-04,10:00:26,38:55,171216,4141,211,en,Howto & Style
Yoga with Kassandra,ZVikIFb40mI,LIVE COFFEE CHAT 💖 30 days of yoga CELEBRATION 😍,Other,TRUE,2020-05-01,18:08:03,02:11,32641,1334,183,en-US,Howto & Style
Yoga with Kassandra,VJOILX6pjgE,10 min FULL BODY Intermediate Morning Yoga – Day #30 (FULL BODY MORNING YOGA FLOW),Morning Yoga,TRUE,2020-04-30,10:00:16,14:54,511912,16381,4995,en,Howto & Style
Yoga with Kassandra,shsP9mMQwh8,10 min Morning Yoga Stretch To ENERGIZE – Day #29 (10 MIN MORNING STRETCH),Morning Yoga,TRUE,2020-04-29,10:00:39,13:48,633654,14895,1678,en,Howto & Style
Yoga with Kassandra,btyof-7xSkk,10 min Morning Yoga To Kick Start Your Day – Day #28 (MORNING YOGA FOR ENERGY),Morning Yoga,TRUE,2020-04-28,10:00:17,12:10,617715,14179,1605,en,Howto & Style
Yoga with Kassandra,p9gy8spCz7M,10 min Morning Yoga For Your BACK – Day #27 (10 MIN BACK STRETCH YOGA),Morning Yoga,TRUE,2020-04-27,10:00:27,11:15,706049,16170,1671,en,Howto & Style
Yoga with Kassandra,TRNVNAuJtkU,10 min FULL BODY Morning Yoga Flow – Day #26 (FEEL ALIVE SUNRISE STRETCH),Morning Yoga,TRUE,2020-04-26,10:00:12,12:11,522259,13416,1836,en,Howto & Style
Yoga with Kassandra,dW6lS8HBFG0,10 min Upper Body Morning Yoga – Day #25 (SHOULDER STRENGTH & STRETCH),Morning Yoga,TRUE,2020-04-25,10:00:30,11:13,511308,11250,1447,en,Howto & Style
Yoga with Kassandra,VCAwwX3WiA0,10 min Morning Yoga DEEP Stretch – Day #24 (DEEP FULL BODY STRETCH),Morning Yoga,TRUE,2020-04-24,10:00:13,10:46,1183489,24917,2306,en,Howto & Style
Yoga with Kassandra,neFgA144o7c,10 min Morning Yoga Stretches For Tired & Tight Legs - Day #23 (TIRED & TIGHT LEGS YOGA),Morning Yoga,TRUE,2020-04-23,10:00:27,13:42,855800,16639,1741,en,Howto & Style
Yoga with Kassandra,x5oOWAEZeT0,10 min Morning Yoga Stretch for Energy – Day #22 (10 MIN YOGA STRETCH),Morning Yoga,TRUE,2020-04-22,10:00:40,12:32,543666,12411,1734,en,Howto & Style
Yoga with Kassandra,Mog-jsjnePI,10 min Full Body Flexibility Yoga To WAKE UP – Day #21 (MORNING YOGA FOR FLEXIBILITY),Morning Yoga,TRUE,2020-04-21,10:00:11,12:15,713991,14527,1852,en,Howto & Style
Yoga with Kassandra,7EfrAScEpBU,10 min Morning Yoga to Feel Your Best! – Day #20 (10 MIN YOGA STRETCHES),Morning Yoga,TRUE,2020-04-20,10:00:04,13:23,885013,19084,2221,en,Howto & Style
Yoga with Kassandra,rBfdsyk8UK0,10 min Morning Yoga For Hips & Lower Back – Day #19 (HIPS & BACK MORNING YOGA),Morning Yoga,TRUE,2020-04-19,10:00:25,11:51,1518629,26899,2253,en,Howto & Style
Yoga with Kassandra,PKGsJx7zf5Y,10 min Wake-Up Yoga For FLEXIBILITY – Day #18 (10 MIN MORNING YOGA),Morning Yoga,TRUE,2020-04-18,10:00:13,12:13,668568,15647,2021,en,Howto & Style
Yoga with Kassandra,gKqAtjGFhKA,10 min Morning Yoga For Upper Body STRENGTH – Day #17 (10 MIN ARM & CORE YOGA),Morning Yoga,TRUE,2020-04-17,10:00:33,12:45,596290,13518,1989,en,Howto & Style
Yoga with Kassandra,Gv-5ojvsxis,10 min Morning Yoga To Stretch & Soothe For Pain Release – Day #16 (STRETCH & SOOTHE),Morning Yoga,TRUE,2020-04-16,10:00:18,11:06,922551,19706,2507,en,Howto & Style
Yoga with Kassandra,TcYbudqvGjY,10 min SUNRISE Full Body Yoga – Day #15 (FULL BODY MORNING YOGA),Morning Yoga,TRUE,2020-04-15,10:00:14,12:41,678922,13372,2214,en,Howto & Style
Yoga with Kassandra,Xg_EbPALVZ0,10 min Yoga For Lower Back Pain Release - Day #14 (LOWER BACK MORNING YOGA STRETCHES),Morning Yoga,TRUE,2020-04-14,10:00:13,12:31,1604327,28684,2588,en,Howto & Style
Yoga with Kassandra,qCClhfxwy1k,10 min Morning Yoga Flow To DETOX & DESTRESS – Day #13 (DESTRESS YOGA),Morning Yoga,TRUE,2020-04-13,10:00:36,10:47,825762,17890,2335,en,Howto & Style
Yoga with Kassandra,CyPXEwywzFs,10 min COMPLETE Full Body Yoga Stretch – Day #12 ( FULL BODY MORNING YOGA),Morning Yoga,TRUE,2020-04-12,10:00:12,10:44,824052,16964,2389,en,Howto & Style
Yoga with Kassandra,7cK5YMsmLnM,10 min Morning Yoga to ENERGIZE Your Day– Day #11 (ENERGIZING YOGA STRETCH),Morning Yoga,TRUE,2020-04-11,10:00:09,13:00,856777,17824,2665,en,Howto & Style
Yoga with Kassandra,SEOy2n_uarc,10 min Morning Yoga For Neck & Upper Back Relief – Day #10 (NECK & BACK YOGA STRETCH),Morning Yoga,TRUE,2020-04-10,10:00:13,12:35,1260844,24975,2928,en,Howto & Style
Yoga with Kassandra,dJzAeONDeLI,10 min BEST Morning Yoga Practice – Day #9 (10 MINUTE WAKE UP STRETCH),Morning Yoga,TRUE,2020-04-09,10:00:33,14:19,1217387,26003,3356,en,Howto & Style
Yoga with Kassandra,xvifIMQJk5Y,10 min FULL BODY Stretch Wake Up Yoga – Day #8 (FULL BODY MORNING YOGA),Morning Yoga,TRUE,2020-04-08,10:00:25,10:37,899596,19491,3096,en,Howto & Style
Yoga with Kassandra,K_8bQOXl46o,10 min Morning Yoga For Anxiety & Stress– Day #7 (ANXIETY & STRESS STRETCH),Morning Yoga,TRUE,2020-04-07,10:00:16,13:18,1157851,23764,3454,en,Howto & Style
Yoga with Kassandra,EoX3q0GQ_Xk,10 min SUNRISE Yoga for Energy – Day #6 (REFRESHING MORNING YOGA STRETCH),Morning Yoga,TRUE,2020-04-06,10:00:11,11:45,1022711,21414,3967,en,Howto & Style
Yoga with Kassandra,Zg3bnk5gDwE,10 min FULL BODY Flow Morning Yoga Practice – Day #5 (FULL BODY STRETCH),Morning Yoga,TRUE,2020-04-05,10:00:13,12:08,1383538,27199,4566,en,Howto & Style
Yoga with Kassandra,oJBTw9tvh_s,10 min Morning Yoga For Neck & Shoulder Relief – Day #4 (NECK & SHOULDER STRETCHES),Morning Yoga,TRUE,2020-04-04,10:00:22,12:42,1544528,28867,5296,en,Howto & Style
Yoga with Kassandra,jKTCrLZqErk,10 min Morning Yoga Stretches – Day #3 (10 MIN FULL BODY YOGA),Morning Yoga,TRUE,2020-04-03,10:00:25,13:33,1380271,28988,5117,en,Howto & Style
Yoga with Kassandra,BwlSjg6ESdc,10 min WAKE UP Full Body Yoga Stretch – Day #2 (MORNING YOGA STRETCHES),Morning Yoga,TRUE,2020-04-02,10:00:06,12:38,1922939,40882,8212,en,Howto & Style
Yoga with Kassandra,JyaM87ecKd0,10 min Morning Yoga Stretch For BEGINNERS – Day #1 (10 MIN BEGINNER YOGA),Morning Yoga,TRUE,2020-04-01,10:00:20,13:41,2214382,55838,9481,en,Howto & Style
Yoga with Kassandra,NeEMs38YaBY,Morning Yoga Challenge: 10 min of Morning Yoga for 30 DAYS! (DAY 0 MORNING YOGA MOVEMENT),Morning Yoga,TRUE,2020-03-31,10:00:10,06:02,881325,15348,753,en,Howto & Style
Yoga with Kassandra,ZizK2yBnncM,5 min Guided Morning Meditation with Positive Affirmations - Yoga with KAssandra,Morning Yoga,FALSE,2020-03-30,10:00:14,07:41,2508245,37100,3714,en,Howto & Style
Yoga with Kassandra,6hZIzMpHl-c,30 min Beginner Yoga - Full Body Yoga Stretch No Props Needed,Beginner Yoga,FALSE,2020-03-26,10:00:02,30:05,4671268,72761,1910,en,Howto & Style
Yoga with Kassandra,LTGmDKRhj8E,10 min Morning Yoga Stretch - No Hands Yoga Flow,Morning Yoga,FALSE,2020-03-23,10:15:02,12:32,221125,6660,708,en,Howto & Style
Yoga with Kassandra,3fSIO3sogjA,30 min Vinyasa Flow For Flexibility - Slow Flow Yoga Stretch,Vinyasa Flow Yoga,FALSE,2020-03-19,10:00:02,31:11,606552,14604,681,en,Howto & Style
Yoga with Kassandra,SwH4N9a7238,10 min Full Body Morning Yoga Stretch - Yoga Without Props,Morning Yoga,FALSE,2020-03-16,10:00:09,11:41,447042,12570,987,en,Howto & Style
Yoga with Kassandra,rR9i_TVVvbE,30 min Full Body Yoga - Intermediate Vinyasa Yoga Minimal Cues,Intermediate Yoga,FALSE,2020-03-12,10:15:01,32:02,556299,12046,959,en,Howto & Style
Yoga with Kassandra,0n1auDl4bC8,5 min Yoga For Bedtime - Yoga Stretch For DEEP SLEEP,Evening/Bedtime Yoga,FALSE,2020-03-10,10:15:02,05:30,284579,5332,79,en,Howto & Style
Yoga with Kassandra,dIL6VEzbDu4,10 min WAKE UP Full Body Yoga – Morning Yoga Stretches,Morning Yoga,FALSE,2020-03-09,10:15:01,12:09,638311,16543,848,en,Howto & Style
Yoga with Kassandra,B15EVbfRjHs,1 hour Yin Yoga for Hips & Legs Deep Stretch - Hip Opening Yin,Yin Yoga,FALSE,2020-03-05,11:15:02,59:35,370044,6671,309,en,Howto & Style
Yoga with Kassandra,aLT4rpbViPo,5 minute Yoga Feet Stretches - Yoga for Your Feet,Tutorial,FALSE,2020-03-03,11:15:00,04:53,169645,3022,83,en,Howto & Style
Yoga with Kassandra,ZPwP7zjocZU,10 min Evening Full Body Yoga Stretch - Bedtime Yoga for Beginners,Evening/Bedtime Yoga,FALSE,2020-03-02,11:15:00,13:30,684988,15376,290,en,Howto & Style
Yoga with Kassandra,WOmGcGDvJvc,"🌬️ Air Element Vin to Yin 🌬️ Balance, Connection & Heart",Zodiac yoga,FALSE,2020-02-27,11:15:01,41:25,101327,3529,383,en,Howto & Style
Yoga with Kassandra,dfVQZ6qKMpA,5 min Yoga for Shoulder Flexibility and Pain Relief,Tutorial,FALSE,2020-02-25,11:15:01,05:22,103293,2169,64,en,Howto & Style
Yoga with Kassandra,NziNgB22kzc,10 min Morning Yoga Full Body Stretch - Yoga Without Props,Morning Yoga,FALSE,2020-02-24,11:15:00,11:23,1062430,24500,756,en,Howto & Style
Yoga with Kassandra,LaSChhgJiaQ,🔥 Fire Element Vin to Yin 🔥 Power and Transformation,Zodiac yoga,FALSE,2020-02-20,11:15:00,49:00,93340,2900,211,en,Howto & Style
Yoga with Kassandra,lR5ECJNqOWA,5 min Yoga Stretches for Wrists - Best Yoga Poses for Wrists,Tutorial,FALSE,2020-02-18,10:15:01,04:42,43646,1344,40,en,Howto & Style
Yoga with Kassandra,y9vDi8xljRA,10 min Morning Yoga for Beginners - Sunrise Stretch & Strength,Morning Yoga,FALSE,2020-02-17,10:15:04,11:05,90505,3000,92,en,Howto & Style
Yoga with Kassandra,tTciq_7ky9M,💧 Water Element Vin to Yin 💧 Hip Opening Emotions Yoga,Zodiac yoga,FALSE,2020-02-13,10:15:00,45:19,151791,4788,381,en,Howto & Style
Yoga with Kassandra,GSPWgrZaKqo,5 min Yoga for Hips - Stretch Psoas & Hip Flexors,Tutorial,FALSE,2020-02-11,11:15:01,05:25,85523,1963,55,en,Howto & Style
Yoga with Kassandra,qh9I5iFCh2k,10 Min FULL BODY Morning Yoga - DEEP Total Body Stretch,Morning Yoga,FALSE,2020-02-10,11:15:00,11:14,249098,6917,449,en,Howto & Style
Yoga with Kassandra,pHvjn-JhGco,🌿 Earth Element Vin to Yin 🌿 Grounding & Stability Yoga,Zodiac yoga,FALSE,2020-02-06,11:15:04,46:28,132329,4228,454,en,Howto & Style
Yoga with Kassandra,ekLJMzJWZU4,5 min Yoga for Neck Pain & Tension,Tutorial,FALSE,2020-02-04,11:15:01,05:37,482144,10271,182,en,Howto & Style
Yoga with Kassandra,oEB8YVQ2UEk,10 min Morning Yoga Stretch for Beginners - Energy Boost Yoga,Morning Yoga,FALSE,2020-02-03,11:15:01,11:08,310818,9863,284,en,Howto & Style
Yoga with Kassandra,w9aXIcuPWqk,10 min FeetUp Yoga for Core Strength & Inversions,Tutorial,FALSE,2020-01-30,11:15:01,08:11,39660,927,49,en,Howto & Style
Yoga with Kassandra,7vP5OiXbZbE,5 min Yoga to Tone Your Belly,Tutorial,FALSE,2020-01-28,11:15:00,03:46,55646,1159,35,en,Howto & Style
Yoga with Kassandra,mqe2nH1SIDg,10 min Morning Yoga Stretch & Strength,Morning Yoga,FALSE,2020-01-27,11:15:00,12:23,446593,13474,966,en,Howto & Style
Yoga with Kassandra,MmFnWY3FEGo,30 min Full Body Yoga Toning - Intermediate Vinyasa Yoga,Intermediate Yoga,FALSE,2020-01-23,11:15:00,31:52,317110,9200,727,en,Howto & Style
Yoga with Kassandra,1n1g-VHfz6k,The Moon & You - NEW Lunar Yoga Program!,Zodiac yoga,FALSE,2020-01-22,22:21:49,04:09,10946,229,12,en,Howto & Style
Yoga with Kassandra,f4DSXOOQrv8,15 min FeetUp Yoga Stretch,Vinyasa Flow Yoga,FALSE,2020-01-20,11:15:00,18:34,22216,577,51,en,Howto & Style
Yoga with Kassandra,O0uZGJAiRI4,1 Hour Beginner Yin Yoga for Flexibility,Beginner Yoga,FALSE,2020-01-16,11:15:01,57:45,83364,1935,94,en,Howto & Style
Yoga with Kassandra,NqQJID-Hilc,5 min Yoga for Upper Back Pain & Flexibility,Tutorial,FALSE,2020-01-13,11:15:01,05:01,119869,2716,94,en,Howto & Style
Yoga with Kassandra,9DD9Ln-uaU0,30 min FeetUp Yoga - Full Body FeetUp Flow,Vinyasa Flow Yoga,FALSE,2020-01-09,11:15:00,32:37,65817,1747,260,en,Howto & Style
Yoga with Kassandra,ygMpEPT_86c,10 min Morning Yoga Stretch - Energizing Yoga,Morning Yoga,FALSE,2020-01-06,11:15:10,13:49,1082911,29514,2784,en,Howto & Style
Yoga with Kassandra,tgRWPVIQajg,15 min Yoga Wheel Full Body Stretch,Vinyasa Flow Yoga,FALSE,2020-01-02,11:15:00,14:19,159950,3372,187,en,Howto & Style
Yoga with Kassandra,MJA-gn_OPFY,10 min Morning Yoga Full Body Stretch,Morning Yoga,FALSE,2019-12-30,11:15:10,12:24,705136,19723,1729,en,Howto & Style
Yoga with Kassandra,vbVh43mTHF4,5 min Mantra Meditation for Beginners - Easy Guided Meditation,Beginner Yoga,FALSE,2019-12-19,11:15:01,07:38,219250,4883,256,en,Howto & Style
Yoga with Kassandra,ChHxbJuUR9Q,10 min Evening Yoga Stretch - Bedtime Yoga for Beginners,Beginner Yoga,FALSE,2019-12-12,11:15:10,11:08,4452553,104459,1392,en,Howto & Style
Yoga with Kassandra,dT9DgRCIl5E,15 min Deep Stretch for Hips - Slow Flow Yoga,Vinyasa Flow Yoga,FALSE,2019-12-05,11:15:01,16:49,751345,16569,475,en,Howto & Style
Yoga with Kassandra,0sYAWZXL268,10 min Morning Yoga Stretch - BEST Yoga to Wake Up!,Morning Yoga,FALSE,2019-11-28,11:15:00,10:45,2268615,55840,5628,en,Howto & Style
Yoga with Kassandra,JjWu4wlEc0w,Yin Yoga for Stress Relief - 30 min Peaceful Yoga Stretch,Yin Yoga,FALSE,2019-11-21,11:15:00,31:05,110690,2723,182,en,Howto & Style
Yoga with Kassandra,6VAnQXeQUL8,5 min Yoga for Lower Back Pain,Tutorial,FALSE,2019-11-18,11:15:00,04:03,180730,3004,61,en,Howto & Style
Yoga with Kassandra,ZAodjMOzI98,Crown Chakra Vin to Yin - Connect to Something Greater,Yin Yoga,FALSE,2019-11-14,11:15:00,48:41,49101,1222,84,en,Howto & Style
Yoga with Kassandra,NNTfCCDwgOo,Vin to Yin Chakra Series Trailer,Yin Yoga,FALSE,2019-11-11,11:15:00,03:36,13673,297,13,en,Howto & Style
Yoga with Kassandra,T41mYCmtWls,10 min Morning Yoga Stretch for Beginners - Energy Boost Yoga,Morning Yoga,FALSE,2019-11-07,11:15:11,13:30,6094057,136105,10937,en,Howto & Style
Yoga with Kassandra,85Jfk29BsuU,10 min Morning Yoga for Strength - FULL BODY Yoga Workout NO PROPS,Morning Yoga,FALSE,2019-10-31,10:15:00,13:49,160012,5727,268,en,Howto & Style
Yoga with Kassandra,hg-4VfWuLQg,Yin Yoga for Tight Hips - No Props Needed!,Yin Yoga,FALSE,2019-10-24,10:15:00,41:06,325302,6612,280,en,Howto & Style
Yoga with Kassandra,__BQRLVRitI,5 min Home Morning Yoga Stretch,Morning Yoga,FALSE,2019-10-21,10:15:01,03:08,151832,2514,36,en,Howto & Style
Yoga with Kassandra,Nj4_Da4TaBA,10 min Morning Yoga Stretch to Wake Up,Morning Yoga,FALSE,2019-10-17,10:15:11,13:38,972776,26856,664,en,Howto & Style
Yoga with Kassandra,P2BO0d_IhIA,Yoga for Soccer Players - 15 min Yoga Warm Up for Athletes,Vinyasa Flow Yoga,FALSE,2019-10-10,10:15:11,15:33,128463,2802,102,en,Howto & Style
Yoga with Kassandra,4U_LFotEj8g,Yin Yoga to Release Anger - Liver Meridian Yin Yoga Affirmations,Yin Yoga,FALSE,2019-10-03,10:15:11,41:06,110755,3416,290,en,Howto & Style
Yoga with Kassandra,gx8Exu10Q0Q,10 min Morning Yoga Full Body Deep Stretch,Morning Yoga,FALSE,2019-09-26,10:15:11,13:23,839881,21586,577,en,Howto & Style
Yoga with Kassandra,qiH_KzKvCn4,How To Be Productive - Productivity Hacks Coffee Chat,Other,FALSE,2019-09-23,10:15:01,19:12,13619,415,47,en,Howto & Style
Yoga with Kassandra,2xQllBAKGFw,30 min Vinyasa Yoga for Core & Lower Body Strength,Vinyasa Flow Yoga,FALSE,2019-09-19,10:15:10,34:44,170510,4881,240,en,Howto & Style
Yoga with Kassandra,5gOnXwp41NA,Yin Yoga for Immune System & Lymphatic System,Yin Yoga,FALSE,2019-09-12,10:15:11,42:46,296353,8023,438,en,Howto & Style
Yoga with Kassandra,WKNHnlpHV4c,10 min Beginner Yoga for Digestion - Yoga for Gut Health,Beginner Yoga,FALSE,2019-09-05,10:15:10,11:10,274677,7038,136,en,Howto & Style
Yoga with Kassandra,Xj8rI-JXhwY,My Yoga Story - Coffee Chat with Kassandra,Other,FALSE,2019-09-02,10:15:00,22:09,36916,1241,135,en,Howto & Style
Yoga with Kassandra,ECoCf0PYX1s,45 min Intermediate Vinyasa Yoga - Full Body Toning Yoga,Intermediate Yoga,FALSE,2019-08-29,10:15:11,46:42,1008993,23325,2200,en,Howto & Style
Yoga with Kassandra,FQVQmT5_z3w,"10 min Upper Body Yoga Stretch - Beginner Yoga for Neck, Shoulders & Back",Beginner Yoga,FALSE,2019-08-22,10:15:09,11:35,324545,8975,239,en,Howto & Style
Yoga with Kassandra,__vU-k16HB4,Camel Pose Tutorial - Camel Backbend Yoga Tutorial,Tutorial,FALSE,2019-08-19,10:15:00,08:43,24506,575,39,en,Howto & Style
Yoga with Kassandra,ixzCghN4bXw,30 min Intermediate Yoga Flow - Minimal Cues Yoga,Intermediate Yoga,FALSE,2019-08-15,10:13:47,28:17,173295,4941,388,en,Howto & Style
Yoga with Kassandra,VuPphmYnzqU,Reading Your Assumptions About Me!,Other,FALSE,2019-08-12,12:08:44,16:09,25298,720,113,en,Howto & Style
Yoga with Kassandra,BBNKD8xCkpI,Yin Yoga for Grief & Sadness - Yin Affirmations for Lung Meridian,Yin Yoga,FALSE,2019-08-08,10:13:46,36:22,96036,3625,540,en,Howto & Style
Yoga with Kassandra,_IlzllIUldA,Root Chakra & Sacral Chakra Guided Meditation,Chakra Yoga,FALSE,2019-08-01,12:00:09,15:52,74994,1648,52,en,Howto & Style
Yoga with Kassandra,4x0KKaNRkeM,NEW Chakra Meditation Series with Tesia Bryski,Chakra Yoga,FALSE,2019-07-31,12:00:00,00:39,5469,97,6,en,Howto & Style
Yoga with Kassandra,2Kuar6mCouU,10 min Full Body Yoga Stretch - Full Body Slow Flow,Vinyasa Flow Yoga,FALSE,2019-07-25,12:13:17,13:56,1610104,33913,1155,en,Howto & Style
Yoga with Kassandra,4exYEXNwxWc,1 hour Yin Yoga for Libido - Kidney Meridian Yin Yoga,Yin Yoga,FALSE,2019-07-18,12:13:17,00:59,163453,2705,115,en,Howto & Style
Yoga with Kassandra,1DYH5ud3zHo,Gentle Chair Yoga for Beginners and Seniors,Beginner Yoga,FALSE,2019-07-11,12:12:48,18:07,1989091,23976,573,en,Howto & Style
Yoga with Kassandra,4D4XiPhPi6g,How to Step From Downdog to Lunge - Transition Tutorial,Tutorial,FALSE,2019-07-09,11:58:48,11:07,42787,1997,135,en,Howto & Style
Yoga with Kassandra,1UtykRo6L9Q,30 min Gentle Beginner Yoga Class - Finding Strength Within,Beginner Yoga,FALSE,2019-07-04,12:30:01,29:48,24388,345,32,en,Howto & Style
Yoga with Kassandra,t6DjU6oakQI,NEW SERIES: Gentle Yoga for Beginners with Meghan Johnston,Beginner Yoga,FALSE,2019-07-01,12:00:08,02:02,6418,105,7,en,Howto & Style
Yoga with Kassandra,DtNwrN2vPGc,30 min Libido Boosting Yoga Flow,Vinyasa Flow Yoga,FALSE,2019-06-20,12:28:11,29:58,309367,5914,240,en,Howto & Style
Yoga with Kassandra,1ng6NF7PnJw,Coping with Anxiety - Mental Health Coffee Chat,Other,FALSE,2019-06-18,11:58:15,18:26,22347,963,106,en-US,Howto & Style
Yoga with Kassandra,oteH-uTS0QM,Yin Yoga for Hips - Hip Opening Yoga Stretches for Flexibility,Yin Yoga,FALSE,2019-06-13,12:28:17,47:09,186126,3708,177,en,Howto & Style
Yoga with Kassandra,KQWi6vrH7rE,COFFEE CHAT: How To Elevate & Deepen Your Yoga Practice,Other,FALSE,2019-06-11,12:30:08,15:44,25415,1164,98,en,Howto & Style
Yoga with Kassandra,6S5GV5Z69Bg,Yin Yoga & Affirmations for Success - 30 min Yin Yoga Full Class,Yin Yoga,FALSE,2019-06-06,12:27:42,32:24,70709,2375,158,en,Howto & Style
Yoga with Kassandra,hLaq2a3V4Ek,Yin Yoga & Positive Affirmations - NEW SERIES! (bonus audio meditations),Yin Yoga,FALSE,2019-06-02,14:05:39,03:39,8130,175,14,en,Howto & Style
Yoga with Kassandra,-t_P1alyGz4,1 hour Vin to Yin Full Body Yoga Class,Yin Yoga,FALSE,2019-05-30,12:28:17,56:06,122305,3613,336,en,Howto & Style
Yoga with Kassandra,3WsLfXzY8yQ,45 min Yin Yoga For Hamstrings - Beginner Yin Yoga Full Class,Beginner Yoga,FALSE,2019-05-23,11:58:14,45:42,93305,1748,81,en,Howto & Style
Yoga with Kassandra,f4eDiJZQOYQ,Yin Yoga and Affirmations for Inner Peace & Guidance,Yin Yoga,FALSE,2019-05-16,12:27:47,47:18,214556,5655,546,en,Howto & Style
Yoga with Kassandra,V_VsRe015pU,Warrior 2 Tutorial - Proper Alignment in Warrior 2,Tutorial,FALSE,2019-05-13,12:00:04,09:27,23423,854,81,en,Howto & Style
Yoga with Kassandra,Mia7cNSTYv8,30 min Therapy Ball Tension Release for Glutes & Quads,Vinyasa Flow Yoga,FALSE,2019-05-02,08:56:05,32:57,64379,1211,68,en,Howto & Style
Yoga with Kassandra,rtV_6YZY4fE,NEW SERIES: Therapy Ball Mobility with Jenna Switzer,Other,FALSE,2019-05-01,12:30:02,02:24,8134,136,3,en,Howto & Style
Yoga with Kassandra,XIOn40YCt8s,1 Hour Yin Yoga Full Body Deep Stretch,Yin Yoga,FALSE,2019-04-25,11:57:49,55:56,669031,9196,403,en,Howto & Style
Yoga with Kassandra,GNTMw-RvlY0,10 min Awareness of Thoughts Meditation,Meditation,FALSE,2019-04-23,13:15:55,12:41,27066,606,21,en-US,Howto & Style
Yoga with Kassandra,nGTVDNUFCLg,30 min Yin Yoga for Backbends and Spine Flexibility,Yin Yoga,FALSE,2019-04-18,12:30:04,36:29,64418,1407,52,en,Howto & Style
Yoga with Kassandra,nPNXxJLhhuU,How To Make Money As A Yoga Teacher,Other,FALSE,2019-04-16,12:30:04,23:00,36110,1664,161,en,Howto & Style
Yoga with Kassandra,rmoF2_bFqo4,15 min Hip Opening Flow - Vinyasa Yoga Hip Stretches,Vinyasa Flow Yoga,FALSE,2019-04-11,13:31:23,14:36,96524,3107,94,en,Howto & Style
